claims_in_past_90_days,days_since_last_claim,amount_vs_policy_max_ratio,user_role,amount_claimed,budget_utilization_ratio,days_since_expense,is_weekend_expense,historical_approval_rate,has_policy_violation,violation_severity,manager_comment_length,flags_count,is_fraud
3,56,0.5529,Employee,273.280670264757,0.0959,5,False,0.9958,False,none,15,0,0
5,11,3.5933,Employee,1648.86,0.52,7,False,0.6609,True,high,300,4,1
1,4,0.5614,Employee,250.64,0.1279,1,False,0.931,True,low,16,1,0
2,42,0.5426,Director,1622.8190581362915,0.0735,4,False,0.8927,False,none,13,0,0
0,-1,0.3681,Employee,167.44,0.0533,0,False,0.0,False,none,8,0,0
2,24,0.2669,Manager,280.8,0.0303,2,True,0.8715,False,none,9,0,0
2,51,0.2054,Executive,1139.36,0.0228,18,False,0.9069,False,none,9,0,0
3,32,0.1821,Employee,92.57,0.0394,4,False,0.8669,False,none,8,0,0
1,24,0.585,Employee,336.54816822394463,0.1103,0,False,0.8869,False,none,11,0,0
1,13,0.5977,Contractor,100.01998054452459,0.1232,3,False,0.9277,False,none,3,0,0
2,60,0.8462,Manager,648.5289847234685,0.0755,2,False,0.8537,False,none,3,0,0
2,16,0.6884,Manager,655.7559603155362,0.0594,4,True,0.8883,False,none,1,0,0
3,11,0.3904,Contractor,65.0,0.0529,2,False,0.9791,False,none,12,0,0
2,31,0.1339,Director,504.72,0.0311,1,False,0.9888,False,none,5,0,0
3,35,0.5347,Director,1515.53,0.0617,4,True,0.9823,False,none,14,0,0
2,32,0.2198,Manager,261.45,0.0284,4,False,0.8851,False,none,12,0,0
2,47,0.0717,Manager,96.4,0.0099,4,False,0.9375,False,none,11,0,0
2,51,0.3654,Employee,152.11,0.0381,3,True,0.8522,True,low,25,1,0
0,-1,0.088,Employee,45.02,0.0149,2,False,0.0,False,none,14,0,0
2,12,0.8952,Director,1910.8337932669492,0.1161,6,False,0.958,False,none,13,0,0
3,10,0.3203,Director,898.81,0.0364,4,False,0.9508,False,none,8,0,0
1,48,0.4076,Contractor,78.13,0.0842,7,False,0.944,False,none,3,0,0
1,25,0.3147,Contractor,45.14,0.0481,1,False,0.9465,False,none,5,0,0
5,3,1.4688,Employee,631.29,0.2576,0,True,0.4596,True,medium,60,2,1
3,18,0.1747,Manager,165.15,0.0394,2,False,0.8556,False,none,4,0,0
38,1,0.1135,Manager,94.8,0.0151,5,False,0.6543,False,none,13,3,1
3,39,0.1109,Employee,61.92,0.0181,0,False,0.9408,False,none,9,0,0
3,5,0.0,Employee,72.73,0.026,2,True,0.9473,True,low,31,1,0
2,17,0.6366,Employee,290.99,0.1402,0,False,0.9708,False,none,4,0,0
3,13,0.687,Manager,567.17,0.0785,0,False,0.9841,False,none,12,0,0
0,-1,0.4466,Contractor,69.51,0.056,2,False,0.0,False,none,2,0,0
1,37,0.0695,Manager,60.69,0.0092,5,False,0.8507,True,low,40,1,0
6,1,1.2903,Director,3237.97,0.1461,0,True,0.6035,True,high,112,3,1
4,23,1.0461,Employee,387.470768124399,0.1517,0,False,0.912,False,none,15,0,0
5,41,0.4688,Manager,427.9,0.0501,24,False,0.9604,False,none,6,0,0
1,13,0.1649,Employee,81.29,0.0358,14,False,0.9177,True,low,30,1,0
25,0,0.1845,Employee,75.63,0.0313,5,False,0.8165,False,none,7,2,1
1,20,0.5627,Director,1370.7,0.0637,7,False,0.8745,True,low,48,1,0
2,9,0.4138,Employee,246.09,0.0748,2,True,0.8728,False,none,9,0,0
4,12,0.1043,Director,409.03,0.0166,0,False,0.9971,False,none,5,0,0
1,10,0.0,Employee,254.81,0.0,17,True,0.8837,False,none,8,0,0
1,54,0.4608,Employee,170.94,0.0775,17,False,0.9172,False,none,14,0,0
26,1,0.2555,Employee,113.81,0.033,2,False,0.8452,False,none,8,3,1
0,-1,0.3504,Employee,111.33,0.0517,1,True,0.0,False,none,4,0,0
0,-1,0.366,Employee,216.89,0.0756,3,True,0.0,False,none,7,0,0
2,49,0.1265,Contractor,22.0,0.0188,2,True,0.9715,False,none,11,0,0
1,42,0.5659,Contractor,107.9,0.0952,9,True,0.8633,False,none,9,0,0
1,32,0.1605,Director,676.17,0.0379,2,False,0.8893,True,low,13,1,0
5,47,0.6611,Manager,640.28,0.0783,0,False,0.982,False,none,7,0,0
1,17,5.9196,Executive,35495.99,0.6108,15,False,0.4208,True,high,348,8,1
3,2,0.2896,Manager,254.75,0.0217,4,False,0.9134,False,none,0,0,0
1,57,0.0923,Employee,56.99,0.0152,3,False,0.9186,False,none,3,0,0
5,23,3.4613,Employee,2248.63,0.7913,16,True,0.6966,True,high,303,3,1
1,65,3.4795,Employee,493.69,0.1496,279,True,0.5833,True,medium,50,2,1
3,58,0.3628,Manager,451.25,0.0688,21,False,0.8576,False,none,6,0,0
3,60,0.6599,Manager,638.77,0.072,4,False,0.9744,False,none,12,0,0
5,3,0.045,Employee,23.35,0.0065,5,False,0.9521,False,none,5,0,0
1,73,1.6232,Director,3155.42,0.141,224,False,0.6811,True,medium,49,5,1
5,5,0.0944,Employee,45.51,0.0277,5,False,0.9038,False,none,2,0,0
6,9,1.1837,Contractor,296.07,0.2591,0,True,0.6537,True,medium,108,5,1
2,60,0.8631,Employee,422.24,0.1607,6,False,0.9459,False,none,2,0,0
2,31,0.628,Director,1131.26,0.0549,11,False,0.8927,False,none,10,0,0
1,57,0.6197,Employee,237.51,0.0628,2,False,0.8965,False,none,4,0,0
2,14,0.2765,Employee,166.27,0.0451,8,False,0.9971,False,none,3,0,0
3,2,1.2674,Manager,1381.61,0.2169,0,True,0.7446,True,medium,143,5,1
0,-1,0.2087,Employee,80.87,0.0248,0,False,0.0,False,none,5,0,0
1,44,0.5952,Employee,214.46530010897197,0.0622,10,False,0.9384,False,none,0,0,0
18,0,0.0,Executive,23.34,0.0006,4,True,0.6771,False,none,12,2,1
3,51,0.5156,Employee,195.51,0.0797,3,False,0.9371,False,none,4,0,0
1,11,0.0,Manager,402.03,0.0362,6,False,0.9666,False,none,1,0,0
0,-1,0.4412,Manager,340.26,0.0618,12,True,0.0,False,none,10,0,0
2,15,0.1436,Employee,61.02,0.0176,5,False,0.9413,False,none,1,0,0
1,51,0.2468,Contractor,35.75,0.0427,3,True,0.9918,False,none,10,0,0
2,9,0.3007,Contractor,59.88,0.0658,6,False,0.9055,False,none,0,0,0
0,-1,0.1394,Employee,72.14,0.0258,0,False,0.0,False,none,11,0,0
3,55,0.6072,Employee,278.9120029601842,0.0829,11,False,0.9027,False,none,10,0,0
2,41,0.5969,Employee,243.02,0.0912,1,False,0.8869,False,none,12,0,0
40,0,0.0099,Director,31.52,0.0015,3,False,0.6812,False,none,15,1,1
2,13,0.0,Manager,327.53949504383075,0.0351,0,False,0.9658,False,none,3,0,0
1,36,0.263,Employee,139.49,0.0579,9,False,0.8744,False,none,15,0,0
0,-1,0.1926,Employee,108.58,0.034,10,False,0.0,False,none,7,0,0
2,32,0.1025,Employee,37.21,0.012,6,False,0.9264,False,none,11,0,0
9,8,1.442,Manager,1544.72,0.2228,0,True,0.4269,True,high,116,5,1
1,25,0.1244,Director,298.74,0.0152,3,False,0.8721,False,none,15,0,0
1,65,1.7114,Manager,950.11,0.1174,352,False,0.5179,True,medium,100,3,1
1,27,0.3606,Director,790.91,0.0379,6,False,0.9916,False,none,0,0,0
3,24,0.2024,Director,598.08,0.0476,2,False,0.8975,True,low,17,1,0
1,14,0.3406,Employee,161.92,0.0625,1,False,0.9981,False,none,2,0,0
4,25,0.2185,Employee,112.36,0.0589,3,False,0.9851,False,none,12,0,0
0,-1,0.0,Employee,224.36,0.0675,2,False,0.0,False,none,13,0,0
0,-1,0.6681,Employee,355.682297451479,0.1198,0,False,0.0,False,none,0,0,0
3,46,0.4118,Employee,210.43,0.0697,6,False,0.9145,False,none,8,0,0
3,45,0.1447,Contractor,31.73,0.023,14,False,0.9773,False,none,9,0,0
1,57,0.1592,Employee,86.16,0.0333,0,False,0.9529,False,none,13,0,0
33,0,0.3458,Employee,109.52,0.0392,3,False,0.7146,False,none,14,1,1
4,56,0.5033,Contractor,73.38,0.0581,11,False,0.8668,True,low,13,1,0
17,1,0.2219,Contractor,28.96,0.028,2,False,0.6925,False,none,19,1,1
3,17,4.7689,Employee,1661.52,0.4815,6,False,0.4,True,high,206,7,1
0,-1,0.0,Manager,266.9940349043009,0.0263,1,True,0.0,False,none,1,0,0
1,72,0.9077,Employee,447.59,0.1338,476,False,0.7787,True,medium,78,4,1
1,8,0.26,Employee,124.23,0.0363,1,False,0.9898,False,none,14,0,0
3,1,0.2029,Executive,871.02,0.0159,4,False,0.9258,False,none,14,0,0
2,24,0.1606,Director,433.78,0.0256,18,False,0.928,False,none,4,0,0
1,48,0.3662,Employee,268.11,0.1134,1,False,0.8586,False,none,14,0,0
2,7,0.3434,Director,713.59,0.034,1,False,0.9145,True,low,35,1,0
2,22,0.5955,Employee,345.45711884567237,0.1048,1,False,0.8633,False,none,8,0,0
2,56,0.2164,Employee,102.73,0.0405,0,True,0.8567,False,none,12,0,0
1,36,0.1697,Employee,95.53,0.036,8,False,0.956,False,none,0,0,0
0,-1,0.6449,Employee,388.93,0.1481,4,False,0.0,False,none,15,0,0
1,32,0.1248,Manager,161.43,0.0225,5,False,0.9186,False,none,8,0,0
5,43,0.5254,Employee,117.98571649622522,0.0421,7,False,0.9576,False,none,12,0,0
0,-1,0.3491,Manager,386.64,0.0506,5,False,0.0,False,none,0,0,0
3,15,0.6377,Employee,341.9134457429015,0.0899,0,False,0.8608,False,none,8,0,0
0,-1,0.4433,Manager,398.15,0.0784,4,False,0.0,False,none,0,0,0
3,2,0.633,Employee,303.63,0.088,6,False,0.9168,False,none,7,0,0
2,50,0.764,Director,1595.5050128014443,0.0623,8,False,0.977,False,none,12,0,0
0,-1,0.2696,Manager,247.55,0.0396,5,False,0.0,False,none,2,0,0
0,-1,0.2205,Employee,134.51,0.0426,14,False,0.0,False,none,10,0,0
5,7,1.0743,Manager,1285.46,0.156,1,True,0.4531,True,medium,188,4,1
6,26,0.0168,Manager,21.01,0.0026,4,False,0.8965,False,none,10,0,0
2,56,0.3905,Executive,2061.95,0.0,2,False,0.9536,False,none,13,0,0
1,57,0.6574,Manager,523.9611800336648,0.0598,5,False,0.9678,False,none,11,0,0
3,33,0.3738,Employee,280.87,0.105,4,False,0.9221,False,none,4,0,0
3,21,0.1451,Director,608.37,0.0465,1,False,0.9394,False,none,3,0,0
2,57,0.1953,Employee,100.98,0.029,7,False,0.9812,True,low,10,1,0
2,40,0.1359,Employee,69.69,0.0195,0,False,0.8606,True,low,16,1,0
2,11,8.7169,Employee,3175.21,0.8186,16,False,0.5695,True,high,129,5,1
4,38,0.2278,Manager,281.49,0.0262,7,False,0.9999,False,none,14,0,0
24,2,0.0238,Manager,29.77,0.0031,0,True,0.8614,False,none,13,2,1
6,3,1.4755,Employee,711.21,0.2409,1,True,0.747,True,high,162,2,1
1,19,0.1437,Employee,94.57,0.0347,1,True,0.8908,False,none,4,0,0
2,51,0.4796,Employee,198.7,0.06,8,False,0.9043,True,low,46,1,0
2,120,0.8647,Contractor,163.03,0.2007,457,False,0.6335,True,medium,57,5,1
1,52,0.312,Employee,150.93,0.0426,3,False,0.8645,False,none,9,0,0
2,31,0.1853,Employee,118.83,0.0538,31,False,0.9472,False,none,3,0,0
0,-1,0.5492,Contractor,140.94,0.1226,2,True,0.0,False,none,10,0,0
0,-1,0.4194,Employee,110.58,0.0365,1,False,0.0,False,none,3,0,0
28,2,0.0559,Director,133.83,0.0065,3,False,0.7595,False,none,7,1,1
3,44,0.3652,Employee,172.39,0.0527,3,False,0.8944,True,low,40,1,0
27,0,0.1099,Employee,62.62,0.0,1,True,0.6275,False,none,8,1,1
2,23,0.8132,Employee,275.0579277048561,0.0723,0,False,0.913,False,none,5,0,0
4,55,0.0804,Employee,48.97,0.0136,3,False,0.9973,False,none,15,0,0
1,22,0.4889,Employee,279.09,0.0943,1,False,0.9757,False,none,4,0,0
1,11,0.0,Employee,58.3,0.0186,3,False,0.8785,True,low,48,1,0
2,42,0.2294,Manager,284.39,0.0303,5,False,0.9525,False,none,0,0,0
2,17,6.542,Employee,4088.56,1.7541,8,True,0.2396,True,high,305,8,1
1,16,0.3975,Employee,110.03,0.0427,16,False,0.8593,False,none,6,0,0
2,19,0.3511,Employee,181.29,0.0549,5,False,0.9746,False,none,15,0,0
5,21,7.4435,Manager,8009.89,1.1488,7,False,0.258,True,high,143,6,1
2,41,0.4472,Contractor,91.61,0.0846,1,True,0.879,False,none,6,0,0
2,20,0.1313,Employee,48.95,0.0225,0,False,0.9299,False,none,2,0,0
3,14,0.2383,Employee,126.64,0.0547,2,False,0.8813,True,low,10,1,0
1,39,0.765,Manager,801.018774161469,0.0986,1,True,0.9011,False,none,4,0,0
3,24,0.102,Employee,48.19,0.0159,1,False,0.8891,False,none,0,0,0
3,29,3.7781,Manager,3479.95,0.5674,12,False,0.5508,True,high,218,5,1
24,2,0.2936,Employee,86.88,0.0243,2,True,0.722,False,none,3,2,1
1,57,0.291,Employee,189.47,0.0514,4,True,0.9237,False,none,7,0,0
3,57,0.6318,Contractor,111.35,0.0849,6,False,0.9544,False,none,5,0,0
5,7,1.5701,Employee,763.89,0.2426,1,True,0.7392,True,medium,76,4,1
1,58,0.2989,Contractor,47.48,0.0464,5,True,0.9141,False,none,12,0,0
3,58,0.5665,Employee,193.02,0.0657,0,False,0.9481,False,none,4,0,0
3,15,0.0,Director,324.11888991416856,0.0149,4,False,0.8954,False,none,11,0,0
3,44,0.5691,Manager,707.65,0.0796,1,False,0.9761,False,none,2,0,0
5,50,0.0,Manager,315.07,0.0384,0,True,0.869,True,low,50,1,0
4,7,1.9644,Manager,1447.77,0.2116,1,True,0.5654,True,high,200,5,1
2,36,0.2521,Manager,309.78,0.035,0,True,0.9743,False,none,10,0,0
8,1,1.1296,Manager,1212.99,0.1713,0,True,0.6791,True,medium,191,6,1
4,43,0.5162,Director,1479.44,0.0879,1,False,0.8608,False,none,9,0,0
3,25,0.3065,Director,922.74,0.0647,0,True,0.8527,False,none,7,0,0
3,1,0.222,Employee,121.42,0.0548,4,False,0.8823,False,none,4,0,0
2,1,0.7796,Director,1859.19,0.066,3,True,0.9398,False,none,8,0,0
3,54,0.104,Contractor,22.47,0.0213,1,False,0.9887,False,none,0,0,0
1,23,0.1794,Director,576.32,0.0268,1,False,0.8782,False,none,0,0,0
19,2,0.0286,Director,100.05,0.0102,3,True,0.7979,False,none,14,3,1
0,-1,0.5873,Employee,316.96,0.154,2,False,0.0,False,none,7,0,0
5,3,1.2652,Employee,719.97,0.3683,1,True,0.6595,True,medium,181,2,1
2,33,0.1862,Manager,202.9,0.0241,7,False,0.9884,False,none,1,0,0
4,24,0.3492,Employee,221.7,0.0642,10,True,0.9967,False,none,13,0,0
2,43,0.0,Employee,182.28,0.055,5,False,0.8511,False,none,11,0,0
4,27,0.3447,Employee,169.22,0.0671,4,False,0.9257,False,none,4,0,0
3,24,0.3698,Executive,2019.49,0.0398,1,False,0.8846,True,low,20,1,0
1,31,0.1167,Director,313.12,0.0162,3,False,0.8974,False,none,15,0,0
0,-1,0.0965,Employee,58.03,0.0176,3,False,0.0,False,none,5,0,0
0,-1,0.2054,Employee,82.65,0.0485,1,False,0.0,False,none,13,0,0
0,-1,0.1413,Employee,80.86,0.0487,8,False,0.0,False,none,1,0,0
1,52,0.0982,Executive,569.13,0.0131,6,False,0.9086,False,none,15,0,0
3,41,0.4264,Employee,190.38,0.0657,11,False,0.9623,False,none,4,0,0
2,25,0.2996,Employee,161.82,0.0722,0,True,0.9769,True,low,11,1,0
0,-1,0.5643,Employee,351.64,0.1244,2,False,0.0,False,none,2,0,0
2,9,0.3727,Executive,1581.64,0.0318,3,False,0.9817,False,none,1,0,0
1,26,0.0585,Manager,60.04,0.006,4,False,0.8929,False,none,14,0,0
2,19,0.3675,Employee,254.36,0.0741,11,True,0.9721,False,none,1,0,0
0,-1,0.1603,Contractor,44.47,0.061,8,False,0.0,False,none,5,0,0
8,2,2.088,Manager,1954.66,0.1953,0,True,0.6097,True,high,120,6,1
5,13,0.5702,Employee,260.5229065251396,0.0956,6,False,0.9384,False,none,3,0,0
1,33,0.7596,Employee,363.9870374282979,0.1076,3,False,0.915,True,low,22,1,0
10,10,1.5472,Contractor,299.88,0.3891,0,True,0.7686,True,high,73,5,1
0,-1,0.1091,Employee,40.92,0.0142,1,False,0.0,False,none,3,0,0
5,18,8.8225,Employee,3815.19,1.1916,16,True,0.2717,True,high,280,8,1
5,27,4.8136,Employee,3258.65,1.1506,19,False,0.4728,True,high,288,7,1
3,47,0.416,Employee,207.46,0.0596,13,True,0.9527,False,none,9,0,0
3,11,0.0965,Employee,52.65,0.018,2,False,0.9627,False,none,12,0,0
1,31,0.1326,Contractor,29.39,0.0258,7,False,0.8627,False,none,1,0,0
2,44,0.1493,Employee,72.74,0.0248,0,False,0.8943,True,low,46,1,0
1,35,0.5805,Employee,288.55,0.0934,1,False,0.9119,False,none,12,0,0
2,5,0.3838,Employee,218.89,0.065,2,False,0.9803,False,none,15,0,0
2,6,0.2904,Employee,111.11,0.0488,1,False,0.9037,False,none,6,0,0
1,7,0.1516,Manager,194.93,0.0291,2,False,0.9566,False,none,6,0,0
2,35,0.2212,Director,754.05,0.0375,1,False,0.9008,False,none,6,0,0
4,48,0.4474,Employee,220.49,0.0771,6,False,0.9246,False,none,3,0,0
2,17,0.2437,Manager,233.82,0.0515,3,False,0.9943,False,none,1,0,0
5,32,0.7174,Manager,630.5376267190862,0.0834,1,False,0.8673,False,none,3,0,0
2,25,0.3041,Manager,248.7,0.028,6,False,0.9297,False,none,15,0,0
2,41,0.0304,Manager,35.43,0.0043,0,False,0.9943,False,none,14,0,0
2,16,0.3949,Employee,185.27,0.047,1,True,0.9996,False,none,14,0,0
1,41,0.8328,Director,2415.55,0.1432,9,True,0.987,False,none,9,0,0
0,-1,0.2513,Employee,147.62,0.0425,1,False,0.0,False,none,14,0,0
4,43,0.3357,Employee,123.3,0.0363,8,False,0.8794,False,none,15,0,0
3,46,0.0876,Director,324.02,0.0128,1,False,0.9626,False,none,7,0,0
10,3,1.9743,Manager,1217.42,0.2232,1,True,0.7499,True,medium,62,5,1
0,-1,0.2717,Employee,136.67,0.0378,0,False,0.0,False,none,1,0,0
1,11,0.1071,Employee,56.71,0.0169,7,False,0.9384,False,none,8,0,0
2,43,0.2686,Employee,184.41,0.0572,9,False,0.9405,False,none,9,0,0
1,35,0.6128,Employee,346.52,0.104,1,True,0.9608,True,low,37,1,0
1,36,0.3613,Employee,164.07,0.0512,5,False,0.9346,False,none,6,0,0
3,54,0.5966,Manager,592.6,0.0843,2,False,0.9499,False,none,4,0,0
1,7,0.4721,Manager,639.64,0.0775,0,True,0.9122,False,none,15,0,0
0,-1,0.0479,Contractor,10.35,0.0069,0,False,0.0,False,none,13,0,0
1,39,0.9147,Manager,823.08,0.0887,2,False,0.859,False,none,10,0,0
1,45,0.7202,Manager,521.06,0.0662,0,False,0.9006,False,none,11,0,0
1,4,0.1524,Employee,65.46,0.0226,3,False,0.8715,False,none,0,0,0
1,39,0.2525,Director,901.97,0.0556,3,False,0.9303,False,none,3,0,0
4,45,0.7053,Employee,347.39,0.1467,7,False,0.9329,False,none,8,0,0
1,41,0.0951,Employee,40.11,0.022,3,False,0.9552,False,none,2,0,0
4,14,0.2506,Manager,216.69,0.0263,3,False,0.9976,False,none,14,0,0
0,-1,0.4253,Manager,493.16,0.0452,5,False,0.0,False,none,4,0,0
3,2,0.0,Employee,83.62,0.0189,0,True,0.8622,True,low,13,1,0
3,42,0.2451,Manager,179.11,0.0203,1,False,0.9872,False,none,0,0,0
1,41,0.4705,Contractor,100.61,0.1139,0,False,0.8794,False,none,3,0,0
1,2,0.557,Employee,238.86,0.0998,1,True,0.9876,False,none,2,0,0
2,34,0.5311,Employee,280.64,0.0876,1,False,0.8704,False,none,15,0,0
1,11,0.1216,Employee,77.88,0.0244,6,False,0.9907,False,none,12,0,0
2,19,0.0,Contractor,5193.84,6.0105,8,False,0.2274,True,high,191,6,1
1,21,0.3747,Director,1222.12,0.0397,1,False,0.9225,False,none,13,0,0
3,54,0.5297,Employee,297.28511624126367,0.0879,0,False,0.9543,True,low,18,1,0
5,1,0.3659,Director,1182.66,0.0665,3,True,0.9592,False,none,13,0,0
2,46,0.3558,Employee,152.42,0.0432,0,False,0.9607,False,none,15,0,0
9,3,1.9172,Employee,821.12,0.2021,0,True,0.4474,True,medium,138,3,1
0,-1,0.1068,Manager,119.29,0.0152,2,False,0.0,False,none,15,0,0
7,2,1.7823,Manager,1420.14,0.1541,0,True,0.7053,True,medium,85,2,1
3,54,0.4731,Employee,152.33,0.0508,7,False,0.8635,False,none,4,0,0
1,33,0.6848,Executive,3160.6584782828104,0.0899,10,False,0.9197,False,none,3,0,0
3,46,0.0,Director,321.22016792294613,0.0152,3,False,0.9917,False,none,7,0,0
3,35,0.2043,Employee,128.67,0.0617,6,True,0.9483,False,none,5,0,0
2,37,0.7871,Director,2801.1164767868254,0.2062,5,False,0.974,False,none,7,0,0
4,31,0.0991,Employee,55.59,0.0203,2,False,0.855,True,low,19,1,0
5,6,0.1431,Employee,61.29,0.0296,7,False,0.957,True,low,16,1,0
1,32,0.0,Manager,128.66,0.0145,18,False,0.9845,False,none,3,0,0
2,20,0.0536,Manager,47.33,0.006,3,False,0.9902,False,none,4,0,0
3,11,0.328,Manager,332.69,0.0669,27,False,0.961,False,none,11,0,0
1,34,0.4073,Executive,1932.61,0.038,17,False,0.9543,False,none,8,0,0
9,4,1.6043,Employee,942.53,0.3201,0,True,0.6098,True,medium,66,3,1
6,42,0.1391,Employee,62.45,0.0329,7,False,0.9902,False,none,8,0,0
3,22,0.4473,Contractor,106.99,0.161,0,False,0.9213,False,none,1,0,0
3,25,0.2175,Employee,137.4,0.06,1,False,0.9477,False,none,0,0,0
1,12,0.6663,Employee,245.65,0.0825,0,False,0.8839,False,none,1,0,0
1,1,0.2863,Contractor,49.87,0.0374,2,False,0.9906,False,none,11,0,0
1,13,0.4415,Employee,216.86,0.0654,4,True,0.9519,False,none,10,0,0
4,13,0.6816,Executive,2317.84,0.0511,6,False,0.8726,False,none,8,0,0
1,14,0.3055,Employee,151.29,0.0398,6,False,0.92,False,none,3,0,0
0,-1,0.4792,Contractor,91.67,0.0634,0,False,0.0,False,none,9,0,0
1,30,0.6496,Contractor,137.1919025686841,0.1411,3,False,0.8913,False,none,7,0,0
1,48,0.3623,Contractor,65.73,0.0611,2,False,0.9979,False,none,2,0,0
3,28,0.0722,Employee,30.24,0.0121,1,False,0.8657,False,none,13,0,0
4,3,0.3241,Manager,327.9,0.0399,9,False,0.9602,False,none,5,0,0
1,40,0.5028,Manager,463.97,0.0483,15,False,0.983,False,none,0,0,0
0,-1,0.2062,Director,403.59,0.0567,3,False,0.0,False,none,6,0,0
2,51,0.1479,Manager,122.47,0.0131,0,True,0.9897,False,none,11,0,0
2,31,0.7932,Employee,360.31,0.0811,2,False,0.8549,False,none,6,0,0
0,-1,0.2932,Contractor,53.87,0.0603,0,False,0.0,False,none,15,0,0
1,55,0.275,Manager,142.91,0.0,6,False,0.8801,False,none,11,0,0
4,23,0.1323,Employee,88.44,0.0294,4,False,0.9354,False,none,8,0,0
2,37,0.5382,Director,1163.1711815793938,0.0472,1,False,0.8647,False,none,0,0,0
2,90,0.9846,Employee,431.56,0.1388,218,False,0.5228,True,medium,48,2,1
2,9,0.1044,Employee,68.69,0.0247,28,False,0.9359,False,none,9,0,0
3,20,0.1873,Manager,221.71,0.0275,0,False,0.928,False,none,14,0,0
0,-1,0.5981,Employee,285.36,0.1126,2,False,0.0,False,none,13,0,0
0,-1,0.5206,Employee,241.18,0.0803,1,True,0.0,False,none,15,0,0
5,14,4.0169,Employee,2035.31,0.6204,15,False,0.3706,True,high,210,5,1
3,45,0.3258,Director,975.48,0.0354,1,True,0.925,False,none,4,0,0
1,48,0.4984,Employee,274.94,0.0989,22,False,0.9055,False,none,2,0,0
1,38,0.5052,Executive,2664.02,0.0427,6,False,0.9528,False,none,8,0,0
5,9,0.3974,Manager,453.37,0.0425,1,False,0.8893,False,none,4,0,0
3,15,0.3412,Director,1568.94,0.0769,12,False,0.8837,False,none,6,0,0
2,48,1.0268,Contractor,161.60762930056472,0.1658,1,False,0.9417,False,none,4,0,0
1,41,0.0937,Manager,94.03,0.0141,7,False,0.9682,False,none,10,0,0
1,53,0.0,Executive,401.5013286598034,0.0062,3,False,0.9408,False,none,2,0,0
1,46,0.8311,Employee,388.7915141659559,0.1418,4,False,0.8748,False,none,5,0,0
0,-1,0.4182,Employee,218.89,0.0584,9,False,0.0,False,none,12,0,0
1,37,0.5769,Director,1391.0849298719977,0.0673,1,False,0.9087,False,none,0,0,0
5,10,3.4997,Contractor,850.68,0.9939,14,False,0.3905,True,high,188,6,1
1,112,0.0,Employee,377.47,0.2221,216,True,0.7797,True,medium,62,3,1
1,40,0.1832,Employee,98.53,0.0358,2,False,0.9445,False,none,10,0,0
2,2,1.6639,Employee,771.36,0.19,1,True,0.7112,True,high,146,6,1
3,45,0.1506,Manager,143.27,0.0202,2,False,0.9394,False,none,14,0,0
1,31,0.5622,Employee,287.12,0.1091,4,True,0.895,False,none,11,0,0
0,-1,0.3324,Employee,201.8,0.0628,448,True,0.761,True,medium,30,3,1
2,27,0.2527,Manager,249.49,0.0294,8,False,0.9541,False,none,3,0,0
0,-1,0.1119,Executive,522.61,0.0075,6,False,0.0,False,none,13,0,0
4,55,0.5017,Manager,511.0906947030343,0.0584,6,False,0.9473,False,none,7,0,0
2,22,0.2556,Employee,111.67,0.0341,7,False,0.9566,False,none,0,0,0
0,-1,0.6354,Manager,629.02,0.0682,2,False,0.0,False,none,12,0,0
2,27,7.6586,Employee,4228.14,1.1616,5,True,0.6455,True,high,305,8,1
2,8,2.0255,Director,4759.38,0.2081,1,True,0.6289,True,medium,130,5,1
2,59,0.3816,Employee,186.6,0.0657,3,False,0.9267,False,none,10,0,0
3,36,0.4345,Director,1379.4,0.0678,2,False,0.9381,False,none,4,0,0
3,59,0.5136,Employee,110.10849702480184,0.0544,1,False,0.9864,False,none,7,0,0
2,41,0.5082,Manager,620.4030833085101,0.077,3,True,0.9216,False,none,5,0,0
2,25,0.1877,Director,513.5,0.0313,6,False,0.8758,False,none,3,0,0
6,1,2.6423,Employee,875.86,0.2191,0,True,0.7455,True,high,153,5,1
1,17,0.8048,Manager,1139.6728921473302,0.1166,2,True,0.9559,False,none,2,0,0
2,49,0.6331,Contractor,69.14373422866065,0.0655,2,True,0.9567,False,none,13,0,0
8,10,1.6079,Director,3750.25,0.1935,1,True,0.5412,True,medium,115,4,1
2,17,0.1596,Director,434.43,0.0218,8,False,0.9445,False,none,12,0,0
2,44,0.1824,Director,544.39,0.0363,0,False,0.9258,False,none,15,0,0
2,42,0.0371,Manager,37.88,0.0047,11,False,0.9388,False,none,7,0,0
3,6,0.3772,Director,1019.77,0.0563,1,False,0.9568,False,none,4,0,0
1,47,0.2734,Employee,176.05,0.0476,4,False,0.9662,False,none,0,0,0
2,55,1.039,Manager,937.9677127926485,0.1543,5,False,0.9455,False,none,15,0,0
2,22,0.8251,Employee,368.18,0.1697,2,True,0.9205,False,none,7,0,0
0,-1,0.114,Director,333.72,0.0178,12,False,0.0,False,none,13,0,0
2,48,0.5374,Employee,290.31368896878024,0.0947,4,False,0.9069,False,none,12,0,0
1,24,0.0568,Employee,20.13,0.0064,12,False,0.9234,False,none,14,0,0
4,13,8.1112,Manager,7641.74,0.7418,10,False,0.6171,True,high,227,6,1
2,3,0.0364,Manager,32.81,0.0041,0,False,0.9293,False,none,4,0,0
